tournament_name,start_date,end_date,center_name,center_location,pattern_name,pattern_length,pattern_volume,pattern_ratio,position,name,hometown,match_play_record,average,points,earnings,squad,score,+/-_200
THE STORM CUP: PBA David Small’s Best of the Best Championship,2022-02-07T12:00:00Z,2022-02-09T12:00:00Z,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,Viper,39,,,53,Mike Eaton Jr.,"Byron Center, Mich.",'--',221.75,205,0,,,
THE STORM CUP: PBA David Small’s Best of the Best Championship,2022-02-07T12:00:00Z,2022-02-09T12:00:00Z,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,Viper,39,,,54,Shawn Maldonado,Houston,'--',221.75,205,0,,,
THE STORM CUP: PBA David Small’s Best of the Best Championship,2022-02-07T12:00:00Z,2022-02-09T12:00:00Z,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,Viper,39,,,55,Tom Daugherty,"Riverview, Fla.",'--',221.67,190,0,,,
THE STORM CUP: PBA David Small’s Best of the Best Championship,2022-02-07T12:00:00Z,2022-02-09T12:00:00Z,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,Viper,39,,,56,Ronnie Russell,"Noblesville, Ind.",'--',221.58,180,0,,,
THE STORM CUP: PBA David Small’s Best of the Best Championship,2022-02-07T12:00:00Z,2022-02-09T12:00:00Z,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,Viper,39,,,57,JR Raymond,"Clinton Twp., Mich.",'--',221.25,170,0,,,
THE STORM CUP: PBA David Small’s Best of the Best Championship,2022-02-07T12:00:00Z,2022-02-09T12:00:00Z,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,Viper,39,,,58,Zeke Bayt,"Westerville, Ohio",'--',221.17,160,0,,,
THE STORM CUP: PBA David Small’s Best of the Best Championship,2022-02-07T12:00:00Z,2022-02-09T12:00:00Z,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,Viper,39,,,59,Ryan Ciminelli,"Monroe, N.C.",'--',219.25,150,0,,,
THE STORM CUP: PBA David Small’s Best of the Best Championship,2022-02-07T12:00:00Z,2022-02-09T12:00:00Z,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,Viper,39,,,60,Darren Tang,Las Vegas,'--',219.08,140,0,,,
THE STORM CUP: PBA David Small’s Best of the Best Championship,2022-02-07T12:00:00Z,2022-02-09T12:00:00Z,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,Viper,39,,,61,Kevin McCune,"Munster, Ind.",'--',218.75,130,0,,,
THE STORM CUP: PBA David Small’s Best of the Best Championship,2022-02-07T12:00:00Z,2022-02-09T12:00:00Z,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,Viper,39,,,62,Nathan Bohr,"Austin, Texas",'--',217.5,120,0,,,
THE STORM CUP: PBA David Small’s Best of the Best Championship,2022-02-07T12:00:00Z,2022-02-09T12:00:00Z,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,Viper,39,,,63,Parker Bohn III,"Jackson, N.J.",'--',216.58,110,0,,,
THE STORM CUP: PBA David Small’s Best of the Best Championship,2022-02-07T12:00:00Z,2022-02-09T12:00:00Z,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,Viper,39,,,64,Chris Sloan,Ireland,'--',215.58,95,0,,,
THE STORM CUP: PBA David Small’s Best of the Best Championship,2022-02-07T12:00:00Z,2022-02-09T12:00:00Z,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,Viper,39,,,65,Thomas Larsen,Denmark,'--',215.58,95,0,,,
THE STORM CUP: PBA David Small’s Best of the Best Championship,2022-02-07T12:00:00Z,2022-02-09T12:00:00Z,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,Viper,39,,,66,Zac Tackett,"Huntington, Ind.",'--',215.42,90,0,,,
THE STORM CUP: PBA David Small’s Best of the Best Championship,2022-02-07T12:00:00Z,2022-02-09T12:00:00Z,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,Viper,39,,,67,Marshall Kent,"Yakima, Wash.",'--',214.92,90,0,,,
THE STORM CUP: PBA David Small’s Best of the Best Championship,2022-02-07T12:00:00Z,2022-02-09T12:00:00Z,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,Viper,39,,,68,Ben Sobel,"New York, N.Y.",'--',213.83,90,0,,,
THE STORM CUP: PBA David Small’s Best of the Best Championship,2022-02-07T12:00:00Z,2022-02-09T12:00:00Z,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,Viper,39,,,69,Kris Prather,"Plainfield, Ill.",'--',210.67,90,0,,,
THE STORM CUP: PBA David Small’s Best of the Best Championship,2022-02-07T12:00:00Z,2022-02-09T12:00:00Z,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,Viper,39,,,70,Andrew Anderson,"Holly, Mich.",'--',203.83,90,0,,,
THE STORM CUP: PBA David Small’s Best of the Best Championship,2022-02-07T12:00:00Z,2022-02-09T12:00:00Z,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,Viper,39,,,71,Anthony Pepe,"Long Island City, N.Y.",'--',199.17,90,0,,,
THE STORM CUP: PBA David Small’s Best of the Best Championship,2022-02-07T12:00:00Z,2022-02-09T12:00:00Z,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,Viper,39,,,72,Michael Martell,"Brooklyn, N.Y.",'--',184.25,90,0,,,
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,1,Frank Snodgrass,"Adrian, MI",,243.5,,,A,1461,261
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,2,Martin Larsen,Sweden,,242.17,,,A,1453,253
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,3,Mike Eaton Jr.,"Byron Center, Mich.",,237,,,A,1422,222
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,4,Mykel Holliman,"Collierville, Tenn.",,235.67,,,A,1414,214
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,5,Zac Tackett,"Huntington, Ind.",,233.67,,,A,1402,202
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,6,Jean Perez,Puerto Rico,,227.5,,,A,1365,165
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,7,Matt Kuba,"Minster, Ohio",,225.5,,,A,1353,153
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,8,Chris Sloan,Ireland,,225,,,A,1350,150
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,9,Trevor Roberts,"Crystal River, Fla.",,223.33,,,A,1340,140
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,10,Paul Smith,"Madison, Conn.",,221.17,,,A,1327,127
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,11,Jeffery Mann,"W. Lafayette, Ind.",,221,,,A,1326,126
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,12,Kevin McCune,"Munster, Ind.",,220.67,,,A,1324,124
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,13,Michael Martell,"Brooklyn, N.Y.",,220,,,A,1320,120
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,14,JR Raymond,"Clinton Twp., Mich.",,219.83,,,A,1319,119
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,15,Wesley Low Jr.,"Palmdale, Calif.",,219,,,A,1314,114
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,16,Keven Williams,"Roseville, CA",,217.67,,,A,1306,106
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,17,Ben Sobel,"New York, N.Y.",,217.5,,,A,1305,105
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,18,Tim Stampe,Denmark,,216.5,,,A,1299,99
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,19,Justin Knowles,"Okemos, Mich.",,216.5,,,A,1299,99
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,20,Nathan Ruest-Lajoie,"Témiscouata-Sur-Le-Lac, Quebec",,215.67,,,A,1294,94
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,21,Michael Jachcinski,"Camden, Mich.",,215,,,A,1290,90
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,22,Zach Wilkins,Canada,,215,,,A,1290,90
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,23,Joseph Grondin,"San Pedro, Calif.",,214,,,A,1284,84
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,24,Will Vidulich,"Budd Lake, N.J.",,213.33,,,A,1280,80
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,25,Kim Bolleby,Sweden,,213.17,,,A,1279,79
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,26,Arturo Quintero,Mexico,,212.17,,,A,1273,73
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,27,Brian Robinson,"Morgantown, W. Va.",,211.5,,,A,1269,69
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,28,Ildemaro Ruiz,Venezuela,,209.67,,,A,1258,58
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,29,Michael Mirabile,"Coram, N.Y.",,209.67,,,A,1258,58
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,30,Michael Ruben,"Selden, N.Y.",,209.33,,,A,1256,56
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,31,Nate Garcia,"Port St. Lucie, Fla.",,205.17,,,A,1231,31
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,32,David Stouffer,"Fort Myers, Fla.",,204.83,,,A,1229,29
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,33,Toby Sambueno,"Apopka, FL",,203.83,,,A,1223,23
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,34,Conner Lackey,"Jackson, Mich.",,203.17,,,A,1219,19
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,35,Carlos Granados,Venezuela,,203,,,A,1218,18
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,36,Bailey Mavrick,"Peru, Ind.",,203,,,A,1218,18
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,37,Sam Butler,Texarkana,,202.83,,,A,1217,17
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,38,Killian Kilpatrick,"Erie, Pa.",,200.83,,,A,1205,5
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,39,Matt Zweig,"Tempe, Ariz.",,200.83,,,A,1205,5
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,40,Cory Hines,"Jackson, Mich.",,199,,,A,1194,-6
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,41,Brent Boho,"Colgate, Wis.",,196.17,,,A,1177,-23
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,42,Brandon Runk,"Milton, Pa.",,194.83,,,A,1169,-31
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,43,Darren Andretta,"Wantagh, N.Y.",,193,,,A,1158,-42
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,44,Thomas Tkacz,"Barkhamsted, Conn.",,192.83,,,A,1157,-43
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,45,Beau Peterson,"McPherson, Kan.",,191,,,A,1146,-54
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,46,Callum Borck,"Perth, Austraillia",,189.5,,,A,1137,-63
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,47,Bryan Bourget,"Woonsocket, R.I.",,187.5,,,A,1125,-75
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,48,Mason Brantley,Detroit,,184.83,,,A,1109,-91
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,49,Zachary Kilbourne,"Lansing, Mich.",,182,,,A,1092,-108
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,50,Scott Matthies,"Owosso, Mich.",,180,,,A,1080,-120
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,51,Bryan Hahlen,"Greenwood, S.C.",,165.83,,,A,995,-205
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,52,Gregory Cronce,"Algonac, Mich.",,162.83,,,A,977,-223
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,53,Raymond Barnowske,"St. Clair Shores, Mich.",,154,,,A,924,-276
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,54,Matt O'Reilly,"Tinley Park, Ill.",,153.67,,,A,922,-278
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,55,Tyler Drehs,"North Ridgeville, Ohio",,148.83,,,A,893,-307
THE STORM CUP: PBA David Small’s Best of the Best Championship - PTQ,2022-02-07T12:00:00Z,,JAX60,3501 Wildwood Ave Jackson MI 49202 United States,,,,,56,Logan Haughn,"Ottawa, Ohio",,0,,,A,,
THE STORM CUP: PBA David Small’s Kokomo Open,2022-02-14T12:00:00Z,2022-02-16T12:00:00Z,Heritage Lanes,1301 W. Lincoln Rd Kokomo IN 46902 United States,Wayne Webb,38,,,1,Jason Belmonte,Australia,'1-0-0',234.19,"5,000.00",20000,,,
THE STORM CUP: PBA David Small’s Kokomo Open,2022-02-14T12:00:00Z,2022-02-16T12:00:00Z,Heritage Lanes,1301 W. Lincoln Rd Kokomo IN 46902 United States,Wayne Webb,38,,,2,Nick Pate,"Inver Grove Heights, Minn.",'2-1-0',224.17,"3,000.00",12000,,,
THE STORM CUP: PBA David Small’s Kokomo Open,2022-02-14T12:00:00Z,2022-02-16T12:00:00Z,Heritage Lanes,1301 W. Lincoln Rd Kokomo IN 46902 United States,Wayne Webb,38,,,3,EJ Tackett,"Bluffton, Ind.",'0-1-0',221.05,"2,300.00",7000,,,
THE STORM CUP: PBA David Small’s Kokomo Open,2022-02-14T12:00:00Z,2022-02-16T12:00:00Z,Heritage Lanes,1301 W. Lincoln Rd Kokomo IN 46902 United States,Wayne Webb,38,,,4,Anthony Simonsen,Las Vegas,'0-1-0',217.67,"1,900.00",5500,,,
THE STORM CUP: PBA David Small’s Kokomo Open,2022-02-14T12:00:00Z,2022-02-16T12:00:00Z,Heritage Lanes,1301 W. Lincoln Rd Kokomo IN 46902 United States,Wayne Webb,38,,,5,Arturo Quintero,Mexico,'--',215.95,"1,700.00",4500,,,
THE STORM CUP: PBA David Small’s Kokomo Open,2022-02-14T12:00:00Z,2022-02-16T12:00:00Z,Heritage Lanes,1301 W. Lincoln Rd Kokomo IN 46902 United States,Wayne Webb,38,,,6,Chris Via,"Springfield, Ohio",'--',215.8,"1,550.00",4000,,,
THE STORM CUP: PBA David Small’s Kokomo Open,2022-02-14T12:00:00Z,2022-02-16T12:00:00Z,Heritage Lanes,1301 W. Lincoln Rd Kokomo IN 46902 United States,Wayne Webb,38,,,7,Richie Teece,"Aldershot, Hampshire",'--',215.2,"1,490.00",3700,,,
THE STORM CUP: PBA David Small’s Kokomo Open,2022-02-14T12:00:00Z,2022-02-16T12:00:00Z,Heritage Lanes,1301 W. Lincoln Rd Kokomo IN 46902 United States,Wayne Webb,38,,,8,Dom Barrett,"Great Bentley, England",'--',213.35,"1,430.00",3500,,,
THE STORM CUP: PBA David Small’s Kokomo Open,2022-02-14T12:00:00Z,2022-02-16T12:00:00Z,Heritage Lanes,1301 W. Lincoln Rd Kokomo IN 46902 United States,Wayne Webb,38,,,9,Dick Allen,"Chapin, S.C.",'--',213.78,"1,370.00",3300,,,
THE STORM CUP: PBA David Small’s Kokomo Open,2022-02-14T12:00:00Z,2022-02-16T12:00:00Z,Heritage Lanes,1301 W. Lincoln Rd Kokomo IN 46902 United States,Wayne Webb,38,,,10,Kris Prather,"Plainfield, Ill.",'--',212.39,"1,280.00",3050,,,
THE STORM CUP: PBA David Small’s Kokomo Open,2022-02-14T12:00:00Z,2022-02-16T12:00:00Z,Heritage Lanes,1301 W. Lincoln Rd Kokomo IN 46902 United States,Wayne Webb,38,,,11,Tom Daugherty,"Riverview, Fla.",'--',212.39,"1,280.00",3050,,,
THE STORM CUP: PBA David Small’s Kokomo Open,2022-02-14T12:00:00Z,2022-02-16T12:00:00Z,Heritage Lanes,1301 W. Lincoln Rd Kokomo IN 46902 United States,Wayne Webb,38,,,12,Andres Gomez,"Davie, Fla.",'--',211.83,"1,160.00",2850,,,
THE STORM CUP: PBA David Small’s Kokomo Open,2022-02-14T12:00:00Z,2022-02-16T12:00:00Z,Heritage Lanes,1301 W. Lincoln Rd Kokomo IN 46902 United States,Wayne Webb,38,,,13,Sean Rash,"Montgomery, Ill.",'--',211.83,"1,160.00",2850,,,
THE STORM CUP: PBA David Small’s Kokomo Open,2022-02-14T12:00:00Z,2022-02-16T12:00:00Z,Heritage Lanes,1301 W. Lincoln Rd Kokomo IN 46902 United States,Wayne Webb,38,,,14,AJ Chapman,"Manchester, Iowa",'--',211.11,"1,070.00",2700,,,
THE STORM CUP: PBA David Small’s Kokomo Open,2022-02-14T12:00:00Z,2022-02-16T12:00:00Z,Heritage Lanes,1301 W. Lincoln Rd Kokomo IN 46902 United States,Wayne Webb,38,,,15,Bill O'Neill,"Langhorne, Pa.",'--',210.56,"1,010.00",2600,,,
THE STORM CUP: PBA David Small’s Kokomo Open,2022-02-14T12:00:00Z,2022-02-16T12:00:00Z,Heritage Lanes,1301 W. Lincoln Rd Kokomo IN 46902 United States,Wayne Webb,38,,,16,Shawn Maldonado,Houston,'--',207.89,950,2500,,,
THE STORM CUP: PBA David Small’s Kokomo Open,2022-02-14T12:00:00Z,2022-02-16T12:00:00Z,Heritage Lanes,1301 W. Lincoln Rd Kokomo IN 46902 United States,Wayne Webb,38,,,17,Tom Smallwood,"Saginaw, Mich.",'--',210.13,890,2300,,,
THE STORM CUP: PBA David Small’s Kokomo Open,2022-02-14T12:00:00Z,2022-02-16T12:00:00Z,Heritage Lanes,1301 W. Lincoln Rd Kokomo IN 46902 United States,Wayne Webb,38,,,18,Ronnie Russell,"Noblesville, Ind.",'--',208.94,850,2200,,,
THE STORM CUP: PBA David Small’s Kokomo Open,2022-02-14T12:00:00Z,2022-02-16T12:00:00Z,Heritage Lanes,1301 W. Lincoln Rd Kokomo IN 46902 United States,Wayne Webb,38,,,19,Andrew Anderson,"Holly, Mich.",'--',208.88,790,2150,,,
